Variable;Outcome;TestSeed;TrainSeed;BioAct;Encoding;Variable_type;Weight;Converged;N;Beta;SE;Beta_pvalue;LRT_pvalue;Diff_AIC;pvalue;odds ratio
SNP1;Outcome;2009;1009;NULL;Additive;continuous;None;True;5000;1.1728618776149469;0.0987905733990793;1.6506023220959154e-32;;;1.6506023220959154e-32;3.231226794345566
SNP2;Outcome;2009;1009;NULL;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;NULL;DOMDEV;continuous;None;True;5000;-0.20730147777195312;0.4029142966858443;0.6068988656875826;;;0.6068988656875826;0.8127745795784352
SNP2;Outcome;2009;1009;NULL;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP1;Outcome;2009;1009;NULL;Recessive;continuous;None;True;5000;2.609382254929971;0.7824217033343673;0.0008529709629316048;;;0.0008529709629316048;13.590652699435822
SNP2;Outcome;2009;1009;NULL;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;NULL;Dominant;continuous;None;True;5000;1.1920581045296288;0.10131482467370882;5.851277829760958e-32;;;5.851277829760958e-32;3.293853330583565
SNP2;Outcome;2009;1009;NULL;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;NULL;Codominant;categorical;None;True;5000;;;;1.0924557191283662e-30;-133.97824934869095;1.0924557191283662e-30;
SNP2;Outcome;2009;1009;NULL;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;NULL;EDGE;continuous;None;True;5000;-2.6413650035806295;0.8700498365218537;0.002398365270991937;;;0.002398365270991937;0.07126392761908404
SNP2;Outcome;2009;1009;NULL;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
